SubjectID,block,width,p
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.809130
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.050002
LB427,1.000000,0.050000,0.000049
LB427,2.000000,0.050000,0.052368
LB427,3.000000,0.050000,0.973019
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.870162
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.171746
LB427,2.000000,0.050000,0.389918
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.171746
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.018158
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.056625
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.050059
LB427,1.000000,0.050000,0.870162
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.171746
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.797206
LB427,1.000000,0.050000,0.056625
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.050002
LB427,1.000000,0.050000,0.000049
LB427,2.000000,0.050000,0.009542
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.279826
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.793528
LB427,2.000000,0.050000,0.940518
LB427,3.000000,0.050000,0.052105
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.009542
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.279826
LB427,2.000000,0.050000,0.009542
LB427,3.000000,0.050000,0.285017
LB427,1.000000,0.050000,0.171746
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.050002
LB427,1.000000,0.050000,0.056625
LB427,2.000000,0.050000,0.052368
LB427,3.000000,0.050000,0.285017
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.653207
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.279826
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.285017
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.056625
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.050059
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.050059
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.389918
LB427,3.000000,0.050000,0.050059
LB427,1.000000,0.050000,0.999294
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.052105
LB427,1.000000,0.050000,0.000049
LB427,2.000000,0.050000,0.009542
LB427,3.000000,0.050000,0.052105
LB427,1.000000,0.050000,0.171746
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.018158
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.285017
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.653207
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.056625
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.285017
LB427,1.000000,0.050000,0.000944
LB427,2.000000,0.050000,0.239776
LB427,3.000000,0.050000,0.797206
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.009542
LB427,3.000000,0.050000,0.010574
LB427,1.000000,0.050000,0.279826
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.973019
LB427,1.000000,0.050000,0.050338
LB427,2.000000,0.050000,0.101193
LB427,3.000000,0.050000,0.000565
LB427,1.000000,0.050000,0.000049
LB427,2.000000,0.050000,0.052368
LB427,3.000000,0.050000,0.052105
LB427,1.000000,0.050000,0.793528
LB427,2.000000,0.050000,0.019291
LB427,3.000000,0.050000,0.119376
LB427,1.000000,0.050000,0.018158
LB427,2.000000,0.050000,0.001727
LB427,3.000000,0.050000,0.050059
